product_id,product_code,product_name,brand,category_id,subcategory_id,product_type,description,manufacturer_part_number,unit,base_cost,base_price,tax_rate,warranty_months,status,is_serialized,is_recurring,created_at,updated_at
PROD-0215,PROD-BLR-EXT-040,Enterprise Operational IT Hardware Component Tier-40 (ACC),Ubiquiti Networks,CAT-PERIPH,CAT-ACC,HARDWARE,Enterprise USB-C / Display Adapter / Cable accessory,BLR-HW-0040-EXT,EACH,1200.00,1800.00,18.0,36,ACTIVE,false,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0216,PROD-BLR-EXT-041,Enterprise Operational IT Hardware Component Tier-41 (SEC),Ubiquiti Networks,CAT-PERIPH,CAT-SEC,HARDWARE,Enterprise Server / Network Patch accessory,BLR-HW-0041-EXT,EACH,2200.00,3200.00,18.0,36,ACTIVE,false,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0217,PROD-BLR-EXT-042,Enterprise Operational IT Hardware Component Tier-42 (MON),Dell Technologies,CAT-PERIPH,CAT-MON,HARDWARE,Commercial Display Peripheral / Stand,BLR-HW-0042-EXT,EACH,18000.00,23500.00,18.0,36,ACTIVE,true,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0218,PROD-BLR-EXT-043,Enterprise Operational IT Hardware Component Tier-43 (STO),Ubiquiti Networks,CAT-INFRA,CAT-STO,HARDWARE,High-End Storage Expansion accessory,BLR-HW-0043-EXT,EACH,14000.00,18500.00,18.0,36,ACTIVE,true,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0219,PROD-BLR-EXT-044,Enterprise Operational IT Hardware Component Tier-44 (UPS),Schneider Electric (APC),CAT-INFRA,CAT-UPS,HARDWARE,Power Backup Expansion / Monitoring Module,BLR-HW-0044-EXT,EACH,16000.00,21000.00,18.0,36,ACTIVE,true,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0220,PROD-BLR-EXT-045,Enterprise Operational IT Hardware Component Tier-45 (ACC),Dell Technologies,CAT-PERIPH,CAT-ACC,HARDWARE,Enterprise USB-C / Display Adapter / Cable accessory,BLR-HW-0045-EXT,EACH,1200.00,1800.00,18.0,36,ACTIVE,false,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0221,PROD-BLR-EXT-046,Enterprise Operational IT Hardware Component Tier-46 (SEC),Ubiquiti Networks,CAT-PERIPH,CAT-SEC,HARDWARE,Enterprise Server / Network Patch accessory,BLR-HW-0046-EXT,EACH,2200.00,3200.00,18.0,36,ACTIVE,false,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0222,PROD-BLR-EXT-047,Enterprise Operational IT Hardware Component Tier-47 (MON),Ubiquiti Networks,CAT-PERIPH,CAT-MON,HARDWARE,Commercial Display Peripheral / Stand,BLR-HW-0047-EXT,EACH,18000.00,23500.00,18.0,36,ACTIVE,true,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0223,PROD-BLR-EXT-048,Enterprise Operational IT Hardware Component Tier-48 (STO),Dell Technologies,CAT-INFRA,CAT-STO,HARDWARE,High-End Storage Expansion accessory,BLR-HW-0048-EXT,EACH,14000.00,18500.00,18.0,36,ACTIVE,true,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0224,PROD-BLR-EXT-049,Enterprise Operational IT Hardware Component Tier-49 (UPS),Schneider Electric (APC),CAT-INFRA,CAT-UPS,HARDWARE,Power Backup Expansion / Monitoring Module,BLR-HW-0049-EXT,EACH,16000.00,21000.00,18.0,36,ACTIVE,true,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0225,PROD-BLR-EXT-050,Enterprise Operational IT Hardware Component Tier-50 (ACC),Ubiquiti Networks,CAT-PERIPH,CAT-ACC,HARDWARE,Enterprise USB-C / Display Adapter / Cable accessory,BLR-HW-0050-EXT,EACH,1200.00,1800.00,18.0,36,ACTIVE,false,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0226,PROD-BLR-EXT-051,Enterprise Operational IT Hardware Component Tier-51 (SEC),Dell Technologies,CAT-PERIPH,CAT-SEC,HARDWARE,Enterprise Server / Network Patch accessory,BLR-HW-0051-EXT,EACH,2200.00,3200.00,18.0,36,ACTIVE,false,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0227,PROD-BLR-EXT-052,Enterprise Operational IT Hardware Component Tier-52 (MON),Ubiquiti Networks,CAT-PERIPH,CAT-MON,HARDWARE,Commercial Display Peripheral / Stand,BLR-HW-0052-EXT,EACH,18000.00,23500.00,18.0,36,ACTIVE,true,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0228,PROD-BLR-EXT-053,Enterprise Operational IT Hardware Component Tier-53 (STO),Ubiquiti Networks,CAT-INFRA,CAT-STO,HARDWARE,High-End Storage Expansion accessory,BLR-HW-0053-EXT,EACH,14000.00,18500.00,18.0,36,ACTIVE,true,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0229,PROD-BLR-EXT-054,Enterprise Operational IT Hardware Component Tier-54 (UPS),Dell Technologies,CAT-INFRA,CAT-UPS,HARDWARE,Power Backup Expansion / Monitoring Module,BLR-HW-0054-EXT,EACH,16000.00,21000.00,18.0,36,ACTIVE,true,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0230,PROD-BLR-EXT-055,Enterprise Operational IT Hardware Component Tier-55 (ACC),Ubiquiti Networks,CAT-PERIPH,CAT-ACC,HARDWARE,Enterprise USB-C / Display Adapter / Cable accessory,BLR-HW-0055-EXT,EACH,1200.00,1800.00,18.0,36,ACTIVE,false,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0231,PROD-BLR-EXT-056,Enterprise Operational IT Hardware Component Tier-56 (SEC),Ubiquiti Networks,CAT-PERIPH,CAT-SEC,HARDWARE,Enterprise Server / Network Patch accessory,BLR-HW-0056-EXT,EACH,2200.00,3200.00,18.0,36,ACTIVE,false,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0232,PROD-BLR-EXT-057,Enterprise Operational IT Hardware Component Tier-57 (MON),Dell Technologies,CAT-PERIPH,CAT-MON,HARDWARE,Commercial Display Peripheral / Stand,BLR-HW-0057-EXT,EACH,18000.00,23500.00,18.0,36,ACTIVE,true,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0233,PROD-BLR-EXT-058,Enterprise Operational IT Hardware Component Tier-58 (STO),Ubiquiti Networks,CAT-INFRA,CAT-STO,HARDWARE,High-End Storage Expansion accessory,BLR-HW-0058-EXT,EACH,14000.00,18500.00,18.0,36,ACTIVE,true,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0234,PROD-BLR-EXT-059,Enterprise Operational IT Hardware Component Tier-59 (UPS),Schneider Electric (APC),CAT-INFRA,CAT-UPS,HARDWARE,Power Backup Expansion / Monitoring Module,BLR-HW-0059-EXT,EACH,16000.00,21000.00,18.0,36,ACTIVE,true,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0235,PROD-BLR-EXT-060,Enterprise Operational IT Hardware Component Tier-60 (ACC),Dell Technologies,CAT-PERIPH,CAT-ACC,HARDWARE,Enterprise USB-C / Display Adapter / Cable accessory,BLR-HW-0060-EXT,EACH,1200.00,1800.00,18.0,36,ACTIVE,false,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0236,PROD-BLR-EXT-061,Enterprise Operational IT Hardware Component Tier-61 (SEC),Ubiquiti Networks,CAT-PERIPH,CAT-SEC,HARDWARE,Enterprise Server / Network Patch accessory,BLR-HW-0061-EXT,EACH,2200.00,3200.00,18.0,36,ACTIVE,false,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0237,PROD-BLR-EXT-062,Enterprise Operational IT Hardware Component Tier-62 (MON),Ubiquiti Networks,CAT-PERIPH,CAT-MON,HARDWARE,Commercial Display Peripheral / Stand,BLR-HW-0062-EXT,EACH,18000.00,23500.00,18.0,36,ACTIVE,true,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0238,PROD-BLR-EXT-063,Enterprise Operational IT Hardware Component Tier-63 (STO),Dell Technologies,CAT-INFRA,CAT-STO,HARDWARE,High-End Storage Expansion accessory,BLR-HW-0063-EXT,EACH,14000.00,18500.00,18.0,36,ACTIVE,true,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0239,PROD-BLR-EXT-064,Enterprise Operational IT Hardware Component Tier-64 (UPS),Schneider Electric (APC),CAT-INFRA,CAT-UPS,HARDWARE,Power Backup Expansion / Monitoring Module,BLR-HW-0064-EXT,EACH,16000.00,21000.00,18.0,36,ACTIVE,true,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0240,PROD-BLR-EXT-065,Enterprise Operational IT Hardware Component Tier-65 (ACC),Ubiquiti Networks,CAT-PERIPH,CAT-ACC,HARDWARE,Enterprise USB-C / Display Adapter / Cable accessory,BLR-HW-0065-EXT,EACH,1200.00,1800.00,18.0,36,ACTIVE,false,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0241,PROD-BLR-EXT-066,Enterprise Operational IT Hardware Component Tier-66 (SEC),Dell Technologies,CAT-PERIPH,CAT-SEC,HARDWARE,Enterprise Server / Network Patch accessory,BLR-HW-0066-EXT,EACH,2200.00,3200.00,18.0,36,ACTIVE,false,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0242,PROD-BLR-EXT-067,Enterprise Operational IT Hardware Component Tier-67 (MON),Ubiquiti Networks,CAT-PERIPH,CAT-MON,HARDWARE,Commercial Display Peripheral / Stand,BLR-HW-0067-EXT,EACH,18000.00,23500.00,18.0,36,ACTIVE,true,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0243,PROD-BLR-EXT-068,Enterprise Operational IT Hardware Component Tier-68 (STO),Ubiquiti Networks,CAT-INFRA,CAT-STO,HARDWARE,High-End Storage Expansion accessory,BLR-HW-0068-EXT,EACH,14000.00,18500.00,18.0,36,ACTIVE,true,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0244,PROD-BLR-EXT-069,Enterprise Operational IT Hardware Component Tier-69 (UPS),Dell Technologies,CAT-INFRA,CAT-UPS,HARDWARE,Power Backup Expansion / Monitoring Module,BLR-HW-0069-EXT,EACH,16000.00,21000.00,18.0,36,ACTIVE,true,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0245,PROD-BLR-EXT-070,Enterprise Operational IT Hardware Component Tier-70 (ACC),Ubiquiti Networks,CAT-PERIPH,CAT-ACC,HARDWARE,Enterprise USB-C / Display Adapter / Cable accessory,BLR-HW-0070-EXT,EACH,1200.00,1800.00,18.0,36,ACTIVE,false,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0246,PROD-BLR-EXT-071,Enterprise Operational IT Hardware Component Tier-71 (SEC),Ubiquiti Networks,CAT-PERIPH,CAT-SEC,HARDWARE,Enterprise Server / Network Patch accessory,BLR-HW-0071-EXT,EACH,2200.00,3200.00,18.0,36,ACTIVE,false,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0247,PROD-BLR-EXT-072,Enterprise Operational IT Hardware Component Tier-72 (MON),Dell Technologies,CAT-PERIPH,CAT-MON,HARDWARE,Commercial Display Peripheral / Stand,BLR-HW-0072-EXT,EACH,18000.00,23500.00,18.0,36,ACTIVE,true,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0248,PROD-BLR-EXT-073,Enterprise Operational IT Hardware Component Tier-73 (STO),Ubiquiti Networks,CAT-INFRA,CAT-STO,HARDWARE,High-End Storage Expansion accessory,BLR-HW-0073-EXT,EACH,14000.00,18500.00,18.0,36,ACTIVE,true,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0249,PROD-BLR-EXT-074,Enterprise Operational IT Hardware Component Tier-74 (UPS),Schneider Electric (APC),CAT-INFRA,CAT-UPS,HARDWARE,Power Backup Expansion / Monitoring Module,BLR-HW-0074-EXT,EACH,16000.00,21000.00,18.0,36,ACTIVE,true,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0250,PROD-BLR-EXT-075,Enterprise Operational IT Hardware Component Tier-75 (ACC),Dell Technologies,CAT-PERIPH,CAT-ACC,HARDWARE,Enterprise USB-C / Display Adapter / Cable accessory,BLR-HW-0075-EXT,EACH,1200.00,1800.00,18.0,36,ACTIVE,false,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0251,PROD-BLR-EXT-076,Enterprise Operational IT Hardware Component Tier-76 (SEC),Ubiquiti Networks,CAT-PERIPH,CAT-SEC,HARDWARE,Enterprise Server / Network Patch accessory,BLR-HW-0076-EXT,EACH,2200.00,3200.00,18.0,36,ACTIVE,false,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0252,PROD-BLR-EXT-077,Enterprise Operational IT Hardware Component Tier-77 (MON),Ubiquiti Networks,CAT-PERIPH,CAT-MON,HARDWARE,Commercial Display Peripheral / Stand,BLR-HW-0077-EXT,EACH,18000.00,23500.00,18.0,36,ACTIVE,true,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0253,PROD-BLR-EXT-078,Enterprise Operational IT Hardware Component Tier-78 (STO),Dell Technologies,CAT-INFRA,CAT-STO,HARDWARE,High-End Storage Expansion accessory,BLR-HW-0078-EXT,EACH,14000.00,18500.00,18.0,36,ACTIVE,true,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0254,PROD-BLR-EXT-079,Enterprise Operational IT Hardware Component Tier-79 (UPS),Schneider Electric (APC),CAT-INFRA,CAT-UPS,HARDWARE,Power Backup Expansion / Monitoring Module,BLR-HW-0079-EXT,EACH,16000.00,21000.00,18.0,36,ACTIVE,true,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0255,PROD-BLR-EXT-080,Enterprise Operational IT Hardware Component Tier-80 (ACC),Ubiquiti Networks,CAT-PERIPH,CAT-ACC,HARDWARE,Enterprise USB-C / Display Adapter / Cable accessory,BLR-HW-0080-EXT,EACH,1200.00,1800.00,18.0,36,ACTIVE,false,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0256,PROD-BLR-EXT-081,Enterprise Operational IT Hardware Component Tier-81 (SEC),Dell Technologies,CAT-PERIPH,CAT-SEC,HARDWARE,Enterprise Server / Network Patch accessory,BLR-HW-0081-EXT,EACH,2200.00,3200.00,18.0,36,ACTIVE,false,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0257,PROD-BLR-EXT-082,Enterprise Operational IT Hardware Component Tier-82 (MON),Ubiquiti Networks,CAT-PERIPH,CAT-MON,HARDWARE,Commercial Display Peripheral / Stand,BLR-HW-0082-EXT,EACH,18000.00,23500.00,18.0,36,ACTIVE,true,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0258,PROD-BLR-EXT-083,Enterprise Operational IT Hardware Component Tier-83 (STO),Ubiquiti Networks,CAT-INFRA,CAT-STO,HARDWARE,High-End Storage Expansion accessory,BLR-HW-0083-EXT,EACH,14000.00,18500.00,18.0,36,ACTIVE,true,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0259,PROD-BLR-EXT-084,Enterprise Operational IT Hardware Component Tier-84 (UPS),Dell Technologies,CAT-INFRA,CAT-UPS,HARDWARE,Power Backup Expansion / Monitoring Module,BLR-HW-0084-EXT,EACH,16000.00,21000.00,18.0,36,ACTIVE,true,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0260,PROD-BLR-EXT-085,Enterprise Operational IT Hardware Component Tier-85 (ACC),Ubiquiti Networks,CAT-PERIPH,CAT-ACC,HARDWARE,Enterprise USB-C / Display Adapter / Cable accessory,BLR-HW-0085-EXT,EACH,1200.00,1800.00,18.0,36,ACTIVE,false,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0261,PROD-BLR-EXT-086,Enterprise Operational IT Hardware Component Tier-86 (SEC),Ubiquiti Networks,CAT-PERIPH,CAT-SEC,HARDWARE,Enterprise Server / Network Patch accessory,BLR-HW-0086-EXT,EACH,2200.00,3200.00,18.0,36,ACTIVE,false,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0262,PROD-BLR-EXT-087,Enterprise Operational IT Hardware Component Tier-87 (MON),Dell Technologies,CAT-PERIPH,CAT-MON,HARDWARE,Commercial Display Peripheral / Stand,BLR-HW-0087-EXT,EACH,18000.00,23500.00,18.0,36,ACTIVE,true,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0263,PROD-BLR-EXT-088,Enterprise Operational IT Hardware Component Tier-88 (STO),Ubiquiti Networks,CAT-INFRA,CAT-STO,HARDWARE,High-End Storage Expansion accessory,BLR-HW-0088-EXT,EACH,14000.00,18500.00,18.0,36,ACTIVE,true,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0264,PROD-BLR-EXT-089,Enterprise Operational IT Hardware Component Tier-89 (UPS),Schneider Electric (APC),CAT-INFRA,CAT-UPS,HARDWARE,Power Backup Expansion / Monitoring Module,BLR-HW-0089-EXT,EACH,16000.00,21000.00,18.0,36,ACTIVE,true,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
PROD-0265,PROD-BLR-EXT-090,Enterprise Operational IT Hardware Component Tier-90 (ACC),Dell Technologies,CAT-PERIPH,CAT-ACC,HARDWARE,Enterprise USB-C / Display Adapter / Cable accessory,BLR-HW-0090-EXT,EACH,1200.00,1800.00,18.0,36,ACTIVE,false,false,2026-01-10T08:00:00Z,2026-03-01T10:00:00Z
