inventory_id,warehouse_id,variant_id,available_quantity,reserved_quantity,allocated_quantity,backorder_quantity,reorder_level,reorder_quantity,safety_stock,incoming_quantity,average_daily_demand,inventory_status,last_restocked_at,next_expected_restock
INV-00545,WH-005,VAR-0003,65,6,6,0,15,40,10,20,2.2,IN_STOCK,2026-02-12T10:00:00Z,2026-03-22T10:00:00Z
INV-00546,WH-002,VAR-0004,51,12,12,0,15,40,10,20,3.2,IN_STOCK,2026-02-12T10:00:00Z,2026-03-22T10:00:00Z
INV-00547,WH-003,VAR-0004,40,7,7,0,15,40,10,20,4.8,IN_STOCK,2026-02-12T10:00:00Z,2026-03-22T10:00:00Z
INV-00548,WH-004,VAR-0004,24,6,6,0,15,40,10,20,1.2,IN_STOCK,2026-02-12T10:00:00Z,2026-03-22T10:00:00Z
INV-00549,WH-005,VAR-0004,60,3,3,0,15,40,10,20,2.4,IN_STOCK,2026-02-12T10:00:00Z,2026-03-22T10:00:00Z
INV-00550,WH-002,VAR-0005,43,12,12,0,15,40,10,20,2.0,IN_STOCK,2026-02-12T10:00:00Z,2026-03-22T10:00:00Z
INV-00551,WH-003,VAR-0005,45,5,5,0,15,40,10,20,1.8,IN_STOCK,2026-02-12T10:00:00Z,2026-03-22T10:00:00Z
INV-00552,WH-004,VAR-0005,49,6,6,0,15,40,10,20,4.7,IN_STOCK,2026-02-12T10:00:00Z,2026-03-22T10:00:00Z
INV-00553,WH-005,VAR-0005,59,6,6,0,15,40,10,20,1.5,IN_STOCK,2026-02-12T10:00:00Z,2026-03-22T10:00:00Z
INV-00554,WH-002,VAR-0006,54,11,11,0,15,40,10,20,2.0,IN_STOCK,2026-02-12T10:00:00Z,2026-03-22T10:00:00Z
INV-00555,WH-003,VAR-0006,18,12,12,0,15,40,10,20,4.6,IN_STOCK,2026-02-12T10:00:00Z,2026-03-22T10:00:00Z
INV-00556,WH-004,VAR-0006,29,12,12,0,15,40,10,20,1.9,IN_STOCK,2026-02-12T10:00:00Z,2026-03-22T10:00:00Z
INV-00557,WH-005,VAR-0006,21,8,8,0,15,40,10,20,2.3,IN_STOCK,2026-02-12T10:00:00Z,2026-03-22T10:00:00Z
INV-00558,WH-002,VAR-0007,45,3,3,0,15,40,10,20,3.7,IN_STOCK,2026-02-12T10:00:00Z,2026-03-22T10:00:00Z
INV-00559,WH-003,VAR-0007,23,2,2,0,15,40,10,20,4.9,IN_STOCK,2026-02-12T10:00:00Z,2026-03-22T10:00:00Z
INV-00560,WH-004,VAR-0007,25,8,8,0,15,40,10,20,3.6,IN_STOCK,2026-02-12T10:00:00Z,2026-03-22T10:00:00Z
INV-00561,WH-005,VAR-0007,45,9,9,0,15,40,10,20,3.6,IN_STOCK,2026-02-12T10:00:00Z,2026-03-22T10:00:00Z
INV-00562,WH-002,VAR-0008,63,6,6,0,15,40,10,20,2.3,IN_STOCK,2026-02-12T10:00:00Z,2026-03-22T10:00:00Z
INV-00563,WH-003,VAR-0008,56,2,2,0,15,40,10,20,4.6,IN_STOCK,2026-02-12T10:00:00Z,2026-03-22T10:00:00Z
INV-00564,WH-004,VAR-0008,20,12,12,0,15,40,10,20,3.3,IN_STOCK,2026-02-12T10:00:00Z,2026-03-22T10:00:00Z
INV-00565,WH-005,VAR-0008,49,2,2,0,15,40,10,20,4.7,IN_STOCK,2026-02-12T10:00:00Z,2026-03-22T10:00:00Z
INV-00566,WH-002,VAR-0009,26,8,8,0,15,40,10,20,4.5,IN_STOCK,2026-02-12T10:00:00Z,2026-03-22T10:00:00Z
INV-00567,WH-004,VAR-0009,26,2,2,0,15,40,10,20,5.0,IN_STOCK,2026-02-12T10:00:00Z,2026-03-22T10:00:00Z
INV-00568,WH-005,VAR-0009,40,9,9,0,15,40,10,20,1.7,IN_STOCK,2026-02-12T10:00:00Z,2026-03-22T10:00:00Z
INV-00569,WH-002,VAR-0010,62,6,6,0,15,40,10,20,4.5,IN_STOCK,2026-02-12T10:00:00Z,2026-03-22T10:00:00Z
INV-00570,WH-003,VAR-0010,15,6,6,0,15,40,10,20,3.3,IN_STOCK,2026-02-12T10:00:00Z,2026-03-22T10:00:00Z
INV-00571,WH-004,VAR-0010,21,7,7,0,15,40,10,20,2.1,IN_STOCK,2026-02-12T10:00:00Z,2026-03-22T10:00:00Z
INV-00572,WH-005,VAR-0010,56,10,10,0,15,40,10,20,3.1,IN_STOCK,2026-02-12T10:00:00Z,2026-03-22T10:00:00Z
INV-00573,WH-002,VAR-0011,23,10,10,0,15,40,10,20,2.9,IN_STOCK,2026-02-12T10:00:00Z,2026-03-22T10:00:00Z
INV-00574,WH-003,VAR-0011,27,3,3,0,15,40,10,20,2.3,IN_STOCK,2026-02-12T10:00:00Z,2026-03-22T10:00:00Z
INV-00575,WH-004,VAR-0011,61,9,9,0,15,40,10,20,3.6,IN_STOCK,2026-02-12T10:00:00Z,2026-03-22T10:00:00Z
INV-00576,WH-005,VAR-0011,60,4,4,0,15,40,10,20,1.1,IN_STOCK,2026-02-12T10:00:00Z,2026-03-22T10:00:00Z
INV-00577,WH-002,VAR-0012,36,6,6,0,15,40,10,20,3.3,IN_STOCK,2026-02-12T10:00:00Z,2026-03-22T10:00:00Z
INV-00578,WH-003,VAR-0012,63,5,5,0,15,40,10,20,1.7,IN_STOCK,2026-02-12T10:00:00Z,2026-03-22T10:00:00Z
INV-00579,WH-004,VAR-0012,55,8,8,0,15,40,10,20,4.3,IN_STOCK,2026-02-12T10:00:00Z,2026-03-22T10:00:00Z
INV-00580,WH-005,VAR-0012,47,7,7,0,15,40,10,20,1.3,IN_STOCK,2026-02-12T10:00:00Z,2026-03-22T10:00:00Z
INV-00581,WH-002,VAR-0013,57,3,3,0,15,40,10,20,1.7,IN_STOCK,2026-02-12T10:00:00Z,2026-03-22T10:00:00Z
INV-00582,WH-003,VAR-0013,23,9,9,0,15,40,10,20,2.3,IN_STOCK,2026-02-12T10:00:00Z,2026-03-22T10:00:00Z
INV-00583,WH-004,VAR-0013,30,2,2,0,15,40,10,20,2.0,IN_STOCK,2026-02-12T10:00:00Z,2026-03-22T10:00:00Z
INV-00584,WH-005,VAR-0013,30,9,9,0,15,40,10,20,4.0,IN_STOCK,2026-02-12T10:00:00Z,2026-03-22T10:00:00Z
INV-00585,WH-002,VAR-0014,36,6,6,0,15,40,10,20,3.3,IN_STOCK,2026-02-12T10:00:00Z,2026-03-22T10:00:00Z
INV-00586,WH-003,VAR-0014,51,2,2,0,15,40,10,20,2.0,IN_STOCK,2026-02-12T10:00:00Z,2026-03-22T10:00:00Z
INV-00587,WH-004,VAR-0014,38,5,5,0,15,40,10,20,1.2,IN_STOCK,2026-02-12T10:00:00Z,2026-03-22T10:00:00Z
INV-00588,WH-005,VAR-0014,22,9,9,0,15,40,10,20,2.2,IN_STOCK,2026-02-12T10:00:00Z,2026-03-22T10:00:00Z
INV-00589,WH-002,VAR-0015,40,12,12,0,15,40,10,20,3.0,IN_STOCK,2026-02-12T10:00:00Z,2026-03-22T10:00:00Z
INV-00590,WH-003,VAR-0015,60,6,6,0,15,40,10,20,3.8,IN_STOCK,2026-02-12T10:00:00Z,2026-03-22T10:00:00Z
INV-00591,WH-004,VAR-0015,55,6,6,0,15,40,10,20,2.5,IN_STOCK,2026-02-12T10:00:00Z,2026-03-22T10:00:00Z
INV-00592,WH-005,VAR-0015,29,5,5,0,15,40,10,20,4.8,IN_STOCK,2026-02-12T10:00:00Z,2026-03-22T10:00:00Z
INV-00593,WH-002,VAR-0016,45,4,4,0,15,40,10,20,2.8,IN_STOCK,2026-02-12T10:00:00Z,2026-03-22T10:00:00Z
INV-00594,WH-003,VAR-0016,53,7,7,0,15,40,10,20,2.7,IN_STOCK,2026-02-12T10:00:00Z,2026-03-22T10:00:00Z
INV-00595,WH-004,VAR-0016,50,9,9,0,15,40,10,20,4.0,IN_STOCK,2026-02-12T10:00:00Z,2026-03-22T10:00:00Z
INV-00596,WH-005,VAR-0016,57,5,5,0,15,40,10,20,4.0,IN_STOCK,2026-02-12T10:00:00Z,2026-03-22T10:00:00Z
INV-00597,WH-002,VAR-0017,58,11,11,0,15,40,10,20,4.5,IN_STOCK,2026-02-12T10:00:00Z,2026-03-22T10:00:00Z
INV-00598,WH-003,VAR-0017,20,10,10,0,15,40,10,20,2.8,IN_STOCK,2026-02-12T10:00:00Z,2026-03-22T10:00:00Z
INV-00599,WH-004,VAR-0017,60,7,7,0,15,40,10,20,1.3,IN_STOCK,2026-02-12T10:00:00Z,2026-03-22T10:00:00Z
INV-00600,WH-005,VAR-0017,51,3,3,0,15,40,10,20,1.2,IN_STOCK,2026-02-12T10:00:00Z,2026-03-22T10:00:00Z
INV-00601,WH-002,VAR-0018,50,10,10,0,15,40,10,20,1.8,IN_STOCK,2026-02-12T10:00:00Z,2026-03-22T10:00:00Z
INV-00602,WH-003,VAR-0018,49,4,4,0,15,40,10,20,1.7,IN_STOCK,2026-02-12T10:00:00Z,2026-03-22T10:00:00Z
INV-00603,WH-004,VAR-0018,48,9,9,0,15,40,10,20,1.5,IN_STOCK,2026-02-12T10:00:00Z,2026-03-22T10:00:00Z
INV-00604,WH-005,VAR-0018,28,11,11,0,15,40,10,20,3.0,IN_STOCK,2026-02-12T10:00:00Z,2026-03-22T10:00:00Z
INV-00605,WH-002,VAR-0019,47,9,9,0,15,40,10,20,4.2,IN_STOCK,2026-02-12T10:00:00Z,2026-03-22T10:00:00Z
INV-00606,WH-003,VAR-0019,44,4,4,0,15,40,10,20,3.1,IN_STOCK,2026-02-12T10:00:00Z,2026-03-22T10:00:00Z
INV-00607,WH-004,VAR-0019,44,11,11,0,15,40,10,20,1.2,IN_STOCK,2026-02-12T10:00:00Z,2026-03-22T10:00:00Z
INV-00608,WH-005,VAR-0019,44,12,12,0,15,40,10,20,4.2,IN_STOCK,2026-02-12T10:00:00Z,2026-03-22T10:00:00Z
INV-00609,WH-002,VAR-0020,61,2,2,0,15,40,10,20,2.6,IN_STOCK,2026-02-12T10:00:00Z,2026-03-22T10:00:00Z
INV-00610,WH-003,VAR-0020,15,5,5,0,15,40,10,20,3.3,IN_STOCK,2026-02-12T10:00:00Z,2026-03-22T10:00:00Z
INV-00611,WH-004,VAR-0020,17,8,8,0,15,40,10,20,2.4,IN_STOCK,2026-02-12T10:00:00Z,2026-03-22T10:00:00Z
INV-00612,WH-005,VAR-0020,19,10,10,0,15,40,10,20,5.0,IN_STOCK,2026-02-12T10:00:00Z,2026-03-22T10:00:00Z
INV-00613,WH-002,VAR-0021,19,9,9,0,15,40,10,20,1.1,IN_STOCK,2026-02-12T10:00:00Z,2026-03-22T10:00:00Z
INV-00614,WH-003,VAR-0021,41,4,4,0,15,40,10,20,4.1,IN_STOCK,2026-02-12T10:00:00Z,2026-03-22T10:00:00Z
INV-00615,WH-004,VAR-0021,64,12,12,0,15,40,10,20,4.9,IN_STOCK,2026-02-12T10:00:00Z,2026-03-22T10:00:00Z
INV-00616,WH-005,VAR-0021,56,8,8,0,15,40,10,20,2.5,IN_STOCK,2026-02-12T10:00:00Z,2026-03-22T10:00:00Z
INV-00617,WH-002,VAR-0022,39,9,9,0,15,40,10,20,4.5,IN_STOCK,2026-02-12T10:00:00Z,2026-03-22T10:00:00Z
INV-00618,WH-003,VAR-0022,39,8,8,0,15,40,10,20,1.3,IN_STOCK,2026-02-12T10:00:00Z,2026-03-22T10:00:00Z
INV-00619,WH-004,VAR-0022,57,10,10,0,15,40,10,20,1.5,IN_STOCK,2026-02-12T10:00:00Z,2026-03-22T10:00:00Z
INV-00620,WH-005,VAR-0022,37,3,3,0,15,40,10,20,1.7,IN_STOCK,2026-02-12T10:00:00Z,2026-03-22T10:00:00Z
INV-00621,WH-002,VAR-0023,49,8,8,0,15,40,10,20,3.1,IN_STOCK,2026-02-12T10:00:00Z,2026-03-22T10:00:00Z
INV-00622,WH-003,VAR-0023,61,5,5,0,15,40,10,20,4.3,IN_STOCK,2026-02-12T10:00:00Z,2026-03-22T10:00:00Z
INV-00623,WH-004,VAR-0023,63,2,2,0,15,40,10,20,4.9,IN_STOCK,2026-02-12T10:00:00Z,2026-03-22T10:00:00Z
INV-00624,WH-005,VAR-0023,44,12,12,0,15,40,10,20,3.9,IN_STOCK,2026-02-12T10:00:00Z,2026-03-22T10:00:00Z
INV-00625,WH-002,VAR-0024,42,10,10,0,15,40,10,20,2.5,IN_STOCK,2026-02-12T10:00:00Z,2026-03-22T10:00:00Z
INV-00626,WH-003,VAR-0024,29,5,5,0,15,40,10,20,2.8,IN_STOCK,2026-02-12T10:00:00Z,2026-03-22T10:00:00Z
INV-00627,WH-004,VAR-0024,24,6,6,0,15,40,10,20,1.8,IN_STOCK,2026-02-12T10:00:00Z,2026-03-22T10:00:00Z
INV-00628,WH-005,VAR-0024,61,3,3,0,15,40,10,20,1.1,IN_STOCK,2026-02-12T10:00:00Z,2026-03-22T10:00:00Z
INV-00629,WH-002,VAR-0025,57,8,8,0,15,40,10,20,3.5,IN_STOCK,2026-02-12T10:00:00Z,2026-03-22T10:00:00Z
INV-00630,WH-003,VAR-0025,16,5,5,0,15,40,10,20,1.8,IN_STOCK,2026-02-12T10:00:00Z,2026-03-22T10:00:00Z
INV-00631,WH-004,VAR-0025,21,11,11,0,15,40,10,20,1.1,IN_STOCK,2026-02-12T10:00:00Z,2026-03-22T10:00:00Z
INV-00632,WH-005,VAR-0025,53,12,12,0,15,40,10,20,3.8,IN_STOCK,2026-02-12T10:00:00Z,2026-03-22T10:00:00Z
INV-00633,WH-002,VAR-0026,18,5,5,0,15,40,10,20,4.0,IN_STOCK,2026-02-12T10:00:00Z,2026-03-22T10:00:00Z
INV-00634,WH-003,VAR-0026,40,9,9,0,15,40,10,20,1.9,IN_STOCK,2026-02-12T10:00:00Z,2026-03-22T10:00:00Z
INV-00635,WH-004,VAR-0026,28,2,2,0,15,40,10,20,1.6,IN_STOCK,2026-02-12T10:00:00Z,2026-03-22T10:00:00Z
INV-00636,WH-005,VAR-0026,33,5,5,0,15,40,10,20,4.3,IN_STOCK,2026-02-12T10:00:00Z,2026-03-22T10:00:00Z
INV-00637,WH-002,VAR-0027,61,11,11,0,15,40,10,20,2.3,IN_STOCK,2026-02-12T10:00:00Z,2026-03-22T10:00:00Z
INV-00638,WH-003,VAR-0027,53,12,12,0,15,40,10,20,4.3,IN_STOCK,2026-02-12T10:00:00Z,2026-03-22T10:00:00Z
INV-00639,WH-004,VAR-0027,30,6,6,0,15,40,10,20,4.5,IN_STOCK,2026-02-12T10:00:00Z,2026-03-22T10:00:00Z
INV-00640,WH-005,VAR-0027,57,10,10,0,15,40,10,20,1.9,IN_STOCK,2026-02-12T10:00:00Z,2026-03-22T10:00:00Z
INV-00641,WH-002,VAR-0028,34,6,6,0,15,40,10,20,1.2,IN_STOCK,2026-02-12T10:00:00Z,2026-03-22T10:00:00Z
INV-00642,WH-003,VAR-0028,52,4,4,0,15,40,10,20,3.5,IN_STOCK,2026-02-12T10:00:00Z,2026-03-22T10:00:00Z
INV-00643,WH-004,VAR-0028,42,10,10,0,15,40,10,20,3.0,IN_STOCK,2026-02-12T10:00:00Z,2026-03-22T10:00:00Z
INV-00644,WH-005,VAR-0028,37,12,12,0,15,40,10,20,3.7,IN_STOCK,2026-02-12T10:00:00Z,2026-03-22T10:00:00Z
INV-00645,WH-002,VAR-0029,65,10,10,0,15,40,10,20,2.3,IN_STOCK,2026-02-12T10:00:00Z,2026-03-22T10:00:00Z
INV-00646,WH-003,VAR-0029,41,8,8,0,15,40,10,20,1.6,IN_STOCK,2026-02-12T10:00:00Z,2026-03-22T10:00:00Z
INV-00647,WH-004,VAR-0029,39,4,4,0,15,40,10,20,4.0,IN_STOCK,2026-02-12T10:00:00Z,2026-03-22T10:00:00Z
INV-00648,WH-005,VAR-0029,45,5,5,0,15,40,10,20,4.4,IN_STOCK,2026-02-12T10:00:00Z,2026-03-22T10:00:00Z
INV-00649,WH-002,VAR-0030,34,4,4,0,15,40,10,20,4.2,IN_STOCK,2026-02-12T10:00:00Z,2026-03-22T10:00:00Z
INV-00650,WH-003,VAR-0030,18,10,10,0,15,40,10,20,2.7,IN_STOCK,2026-02-12T10:00:00Z,2026-03-22T10:00:00Z
INV-00651,WH-004,VAR-0030,41,10,10,0,15,40,10,20,3.1,IN_STOCK,2026-02-12T10:00:00Z,2026-03-22T10:00:00Z
INV-00652,WH-005,VAR-0030,39,5,5,0,15,40,10,20,2.0,IN_STOCK,2026-02-12T10:00:00Z,2026-03-22T10:00:00Z
INV-00653,WH-002,VAR-0031,36,12,12,0,15,40,10,20,1.3,IN_STOCK,2026-02-12T10:00:00Z,2026-03-22T10:00:00Z
INV-00654,WH-003,VAR-0031,43,7,7,0,15,40,10,20,1.4,IN_STOCK,2026-02-12T10:00:00Z,2026-03-22T10:00:00Z
INV-00655,WH-004,VAR-0031,61,5,5,0,15,40,10,20,1.2,IN_STOCK,2026-02-12T10:00:00Z,2026-03-22T10:00:00Z
INV-00656,WH-005,VAR-0031,39,12,12,0,15,40,10,20,3.4,IN_STOCK,2026-02-12T10:00:00Z,2026-03-22T10:00:00Z
INV-00657,WH-002,VAR-0032,17,3,3,0,15,40,10,20,1.8,IN_STOCK,2026-02-12T10:00:00Z,2026-03-22T10:00:00Z
INV-00658,WH-003,VAR-0032,63,11,11,0,15,40,10,20,3.9,IN_STOCK,2026-02-12T10:00:00Z,2026-03-22T10:00:00Z
INV-00659,WH-004,VAR-0032,50,5,5,0,15,40,10,20,2.9,IN_STOCK,2026-02-12T10:00:00Z,2026-03-22T10:00:00Z
INV-00660,WH-005,VAR-0032,36,6,6,0,15,40,10,20,4.8,IN_STOCK,2026-02-12T10:00:00Z,2026-03-22T10:00:00Z
INV-00661,WH-002,VAR-0033,15,5,5,0,15,40,10,20,4.7,IN_STOCK,2026-02-12T10:00:00Z,2026-03-22T10:00:00Z
INV-00662,WH-003,VAR-0033,62,3,3,0,15,40,10,20,4.0,IN_STOCK,2026-02-12T10:00:00Z,2026-03-22T10:00:00Z
INV-00663,WH-004,VAR-0033,63,9,9,0,15,40,10,20,4.7,IN_STOCK,2026-02-12T10:00:00Z,2026-03-22T10:00:00Z
INV-00664,WH-005,VAR-0033,59,11,11,0,15,40,10,20,3.8,IN_STOCK,2026-02-12T10:00:00Z,2026-03-22T10:00:00Z
INV-00665,WH-002,VAR-0034,40,5,5,0,15,40,10,20,3.2,IN_STOCK,2026-02-12T10:00:00Z,2026-03-22T10:00:00Z
INV-00666,WH-003,VAR-0034,64,6,6,0,15,40,10,20,2.5,IN_STOCK,2026-02-12T10:00:00Z,2026-03-22T10:00:00Z
INV-00667,WH-004,VAR-0034,49,12,12,0,15,40,10,20,2.4,IN_STOCK,2026-02-12T10:00:00Z,2026-03-22T10:00:00Z
INV-00668,WH-005,VAR-0034,31,7,7,0,15,40,10,20,3.1,IN_STOCK,2026-02-12T10:00:00Z,2026-03-22T10:00:00Z
INV-00669,WH-002,VAR-0035,46,9,9,0,15,40,10,20,1.4,IN_STOCK,2026-02-12T10:00:00Z,2026-03-22T10:00:00Z
INV-00670,WH-003,VAR-0035,61,9,9,0,15,40,10,20,4.0,IN_STOCK,2026-02-12T10:00:00Z,2026-03-22T10:00:00Z
INV-00671,WH-004,VAR-0035,35,5,5,0,15,40,10,20,2.5,IN_STOCK,2026-02-12T10:00:00Z,2026-03-22T10:00:00Z
INV-00672,WH-005,VAR-0035,41,2,2,0,15,40,10,20,3.3,IN_STOCK,2026-02-12T10:00:00Z,2026-03-22T10:00:00Z
INV-00673,WH-002,VAR-0036,29,4,4,0,15,40,10,20,1.1,IN_STOCK,2026-02-12T10:00:00Z,2026-03-22T10:00:00Z
INV-00674,WH-003,VAR-0036,50,11,11,0,15,40,10,20,3.3,IN_STOCK,2026-02-12T10:00:00Z,2026-03-22T10:00:00Z
INV-00675,WH-004,VAR-0036,41,6,6,0,15,40,10,20,1.6,IN_STOCK,2026-02-12T10:00:00Z,2026-03-22T10:00:00Z
INV-00676,WH-005,VAR-0036,36,5,5,0,15,40,10,20,2.5,IN_STOCK,2026-02-12T10:00:00Z,2026-03-22T10:00:00Z
INV-00677,WH-002,VAR-0037,30,9,9,0,15,40,10,20,3.2,IN_STOCK,2026-02-12T10:00:00Z,2026-03-22T10:00:00Z
INV-00678,WH-003,VAR-0037,58,7,7,0,15,40,10,20,2.0,IN_STOCK,2026-02-12T10:00:00Z,2026-03-22T10:00:00Z
INV-00679,WH-004,VAR-0037,46,12,12,0,15,40,10,20,4.0,IN_STOCK,2026-02-12T10:00:00Z,2026-03-22T10:00:00Z
INV-00680,WH-005,VAR-0037,44,4,4,0,15,40,10,20,3.9,IN_STOCK,2026-02-12T10:00:00Z,2026-03-22T10:00:00Z
INV-00681,WH-002,VAR-0038,37,4,4,0,15,40,10,20,1.6,IN_STOCK,2026-02-12T10:00:00Z,2026-03-22T10:00:00Z
INV-00682,WH-003,VAR-0038,49,9,9,0,15,40,10,20,1.7,IN_STOCK,2026-02-12T10:00:00Z,2026-03-22T10:00:00Z
INV-00683,WH-004,VAR-0038,49,12,12,0,15,40,10,20,4.8,IN_STOCK,2026-02-12T10:00:00Z,2026-03-22T10:00:00Z
INV-00684,WH-005,VAR-0038,48,2,2,0,15,40,10,20,4.4,IN_STOCK,2026-02-12T10:00:00Z,2026-03-22T10:00:00Z
INV-00685,WH-002,VAR-0039,19,12,12,0,15,40,10,20,1.2,IN_STOCK,2026-02-12T10:00:00Z,2026-03-22T10:00:00Z
INV-00686,WH-003,VAR-0039,15,8,8,0,15,40,10,20,1.5,IN_STOCK,2026-02-12T10:00:00Z,2026-03-22T10:00:00Z
INV-00687,WH-004,VAR-0039,55,5,5,0,15,40,10,20,1.3,IN_STOCK,2026-02-12T10:00:00Z,2026-03-22T10:00:00Z
INV-00688,WH-005,VAR-0039,24,2,2,0,15,40,10,20,1.9,IN_STOCK,2026-02-12T10:00:00Z,2026-03-22T10:00:00Z
INV-00689,WH-002,VAR-0040,44,7,7,0,15,40,10,20,1.2,IN_STOCK,2026-02-12T10:00:00Z,2026-03-22T10:00:00Z
INV-00690,WH-003,VAR-0040,55,12,12,0,15,40,10,20,4.7,IN_STOCK,2026-02-12T10:00:00Z,2026-03-22T10:00:00Z
INV-00691,WH-004,VAR-0040,45,12,12,0,15,40,10,20,3.0,IN_STOCK,2026-02-12T10:00:00Z,2026-03-22T10:00:00Z
INV-00692,WH-005,VAR-0040,15,10,10,0,15,40,10,20,3.2,IN_STOCK,2026-02-12T10:00:00Z,2026-03-22T10:00:00Z
INV-00693,WH-002,VAR-0041,15,2,2,0,15,40,10,20,3.1,IN_STOCK,2026-02-12T10:00:00Z,2026-03-22T10:00:00Z
INV-00694,WH-003,VAR-0041,32,10,10,0,15,40,10,20,4.9,IN_STOCK,2026-02-12T10:00:00Z,2026-03-22T10:00:00Z
INV-00695,WH-004,VAR-0041,16,10,10,0,15,40,10,20,4.3,IN_STOCK,2026-02-12T10:00:00Z,2026-03-22T10:00:00Z
INV-00696,WH-005,VAR-0041,58,8,8,0,15,40,10,20,4.2,IN_STOCK,2026-02-12T10:00:00Z,2026-03-22T10:00:00Z
INV-00697,WH-002,VAR-0042,26,3,3,0,15,40,10,20,4.7,IN_STOCK,2026-02-12T10:00:00Z,2026-03-22T10:00:00Z
INV-00698,WH-003,VAR-0042,48,4,4,0,15,40,10,20,2.0,IN_STOCK,2026-02-12T10:00:00Z,2026-03-22T10:00:00Z
INV-00699,WH-004,VAR-0042,54,10,10,0,15,40,10,20,2.0,IN_STOCK,2026-02-12T10:00:00Z,2026-03-22T10:00:00Z
INV-00700,WH-005,VAR-0042,37,6,6,0,15,40,10,20,4.2,IN_STOCK,2026-02-12T10:00:00Z,2026-03-22T10:00:00Z
INV-00701,WH-002,VAR-0043,20,7,7,0,15,40,10,20,4.8,IN_STOCK,2026-02-12T10:00:00Z,2026-03-22T10:00:00Z
INV-00702,WH-003,VAR-0043,44,11,11,0,15,40,10,20,2.0,IN_STOCK,2026-02-12T10:00:00Z,2026-03-22T10:00:00Z
INV-00703,WH-004,VAR-0043,59,5,5,0,15,40,10,20,2.2,IN_STOCK,2026-02-12T10:00:00Z,2026-03-22T10:00:00Z
INV-00704,WH-005,VAR-0043,20,12,12,0,15,40,10,20,5.0,IN_STOCK,2026-02-12T10:00:00Z,2026-03-22T10:00:00Z
INV-00705,WH-002,VAR-0044,56,2,2,0,15,40,10,20,1.4,IN_STOCK,2026-02-12T10:00:00Z,2026-03-22T10:00:00Z
INV-00706,WH-003,VAR-0044,39,8,8,0,15,40,10,20,3.2,IN_STOCK,2026-02-12T10:00:00Z,2026-03-22T10:00:00Z
INV-00707,WH-004,VAR-0044,18,12,12,0,15,40,10,20,1.0,IN_STOCK,2026-02-12T10:00:00Z,2026-03-22T10:00:00Z
INV-00708,WH-005,VAR-0044,25,3,3,0,15,40,10,20,3.0,IN_STOCK,2026-02-12T10:00:00Z,2026-03-22T10:00:00Z
INV-00709,WH-002,VAR-0045,42,12,12,0,15,40,10,20,4.1,IN_STOCK,2026-02-12T10:00:00Z,2026-03-22T10:00:00Z
INV-00710,WH-003,VAR-0045,51,3,3,0,15,40,10,20,4.6,IN_STOCK,2026-02-12T10:00:00Z,2026-03-22T10:00:00Z
INV-00711,WH-004,VAR-0045,17,5,5,0,15,40,10,20,1.8,IN_STOCK,2026-02-12T10:00:00Z,2026-03-22T10:00:00Z
INV-00712,WH-005,VAR-0045,59,11,11,0,15,40,10,20,2.9,IN_STOCK,2026-02-12T10:00:00Z,2026-03-22T10:00:00Z
INV-00713,WH-002,VAR-0046,17,3,3,0,15,40,10,20,3.7,IN_STOCK,2026-02-12T10:00:00Z,2026-03-22T10:00:00Z
INV-00714,WH-003,VAR-0046,32,10,10,0,15,40,10,20,3.3,IN_STOCK,2026-02-12T10:00:00Z,2026-03-22T10:00:00Z
INV-00715,WH-004,VAR-0046,17,4,4,0,15,40,10,20,4.7,IN_STOCK,2026-02-12T10:00:00Z,2026-03-22T10:00:00Z
INV-00716,WH-005,VAR-0046,35,2,2,0,15,40,10,20,4.8,IN_STOCK,2026-02-12T10:00:00Z,2026-03-22T10:00:00Z
INV-00717,WH-002,VAR-0047,52,4,4,0,15,40,10,20,4.0,IN_STOCK,2026-02-12T10:00:00Z,2026-03-22T10:00:00Z
INV-00718,WH-003,VAR-0047,60,8,8,0,15,40,10,20,4.7,IN_STOCK,2026-02-12T10:00:00Z,2026-03-22T10:00:00Z
INV-00719,WH-004,VAR-0047,34,4,4,0,15,40,10,20,3.3,IN_STOCK,2026-02-12T10:00:00Z,2026-03-22T10:00:00Z
INV-00720,WH-005,VAR-0047,51,8,8,0,15,40,10,20,3.7,IN_STOCK,2026-02-12T10:00:00Z,2026-03-22T10:00:00Z
INV-00721,WH-002,VAR-0048,49,7,7,0,15,40,10,20,2.5,IN_STOCK,2026-02-12T10:00:00Z,2026-03-22T10:00:00Z
INV-00722,WH-003,VAR-0048,62,4,4,0,15,40,10,20,4.2,IN_STOCK,2026-02-12T10:00:00Z,2026-03-22T10:00:00Z
INV-00723,WH-004,VAR-0048,59,3,3,0,15,40,10,20,3.0,IN_STOCK,2026-02-12T10:00:00Z,2026-03-22T10:00:00Z
INV-00724,WH-005,VAR-0048,37,2,2,0,15,40,10,20,1.4,IN_STOCK,2026-02-12T10:00:00Z,2026-03-22T10:00:00Z
INV-00725,WH-002,VAR-0049,29,3,3,0,15,40,10,20,2.4,IN_STOCK,2026-02-12T10:00:00Z,2026-03-22T10:00:00Z
INV-00726,WH-003,VAR-0049,64,11,11,0,15,40,10,20,4.8,IN_STOCK,2026-02-12T10:00:00Z,2026-03-22T10:00:00Z
